-42.03,40.82,-45.41
-42.03,40.82,-45.41
-42.03,40.82,-45.41
-42.03,40.82,-45.41
-42.03,40.82,-45.41
-42.03,40.82,-45.41
-42.03,40.82,-45.41
-42.03,40.82,-45.41
-42.05,40.53,-45.09
-42.05,40.53,-45.09
-42.05,40.53,-45.09
-42.05,40.53,-45.09
-42.05,40.53,-45.09
-42.05,40.53,-45.09
-42.05,40.53,-45.09
-42.05,40.53,-45.09
-41.96,40.09,-45.19
-41.96,40.09,-45.19
-41.96,40.09,-45.19
-41.96,40.09,-45.19
-41.96,40.09,-45.19
-41.96,40.09,-45.19
-41.96,40.09,-45.19
-41.96,40.09,-45.19
-41.87,40.30,-45.25
-41.87,40.30,-45.25
-41.87,40.30,-45.25
-41.87,40.30,-45.25
-41.87,40.30,-45.25
-41.87,40.30,-45.25
-41.87,40.30,-45.25
-41.87,40.30,-45.25
-41.90,39.94,-44.65
-41.90,39.94,-44.65
-41.90,39.94,-44.65
-41.90,39.94,-44.65
-41.90,39.94,-44.65
-41.90,39.94,-44.65
-41.90,39.94,-44.65
-41.90,39.94,-44.65
-42.28,40.38,-45.69
-42.28,40.38,-45.69
-42.28,40.38,-45.69
-42.28,40.38,-45.69
-42.28,40.38,-45.69
-42.28,40.38,-45.69
-42.28,40.38,-45.69
-42.28,40.38,-45.69
-42.11,39.74,-44.46
-42.11,39.74,-44.46
-42.11,39.74,-44.46
-42.11,39.74,-44.46
-42.11,39.74,-44.46
-42.11,39.74,-44.46
-42.11,39.74,-44.46
-42.11,39.74,-44.46
-41.93,40.32,-44.64
-41.93,40.32,-44.64
-41.93,40.32,-44.64
-41.93,40.32,-44.64
-41.93,40.32,-44.64
-41.93,40.32,-44.64
-41.93,40.32,-44.64
-41.93,40.32,-44.64
-42.24,40.31,-44.15
-42.24,40.31,-44.15
-42.24,40.31,-44.15
-42.24,40.31,-44.15
-42.24,40.31,-44.15
-42.24,40.31,-44.15
-42.24,40.31,-44.15
-42.24,40.31,-44.15
-42.68,40.37,-43.80
-42.68,40.37,-43.80
-42.68,40.37,-43.80
-42.68,40.37,-43.80
-42.68,40.37,-43.80
-42.68,40.37,-43.80
-42.68,40.37,-43.80
-42.68,40.37,-43.80
-43.12,40.31,-44.78
-43.12,40.31,-44.78
-43.12,40.31,-44.78
-43.12,40.31,-44.78
-43.12,40.31,-44.78
-43.12,40.31,-44.78
-43.12,40.31,-44.78
-43.12,40.31,-44.78
-43.69,40.38,-44.52
-43.69,40.38,-44.52
-43.69,40.38,-44.52
-43.69,40.38,-44.52
-43.69,40.38,-44.52
-43.69,40.38,-44.52
-43.69,40.38,-44.52
-43.69,40.38,-44.52
-43.69,40.38,-44.52
-43.32,40.32,-43.93
-43.32,40.32,-43.93
-43.32,40.32,-43.93
-43.32,40.32,-43.93
-43.32,40.32,-43.93
-43.32,40.32,-43.93
-43.32,40.32,-43.93
-43.32,40.32,-43.93
-43.26,40.08,-44.64
-43.26,40.08,-44.64
-43.26,40.08,-44.64
-43.26,40.08,-44.64
-43.26,40.08,-44.64
-43.26,40.08,-44.64
-43.26,40.08,-44.64
-43.26,40.08,-44.64
-43.13,39.62,-43.99
-43.13,39.62,-43.99
-43.13,39.62,-43.99
-43.13,39.62,-43.99
-43.13,39.62,-43.99
-43.13,39.62,-43.99
-43.13,39.62,-43.99
-43.13,39.62,-43.99
-43.86,40.21,-44.81
-43.86,40.21,-44.81
-43.86,40.21,-44.81
-43.86,40.21,-44.81
-43.86,40.21,-44.81
-43.86,40.21,-44.81
-43.86,40.21,-44.81
-43.86,40.21,-44.81
-43.98,39.71,-44.68
-43.98,39.71,-44.68
-43.98,39.71,-44.68
-43.98,39.71,-44.68
-43.98,39.71,-44.68
-43.98,39.71,-44.68
-43.98,39.71,-44.68
-43.98,39.71,-44.68
-43.50,39.11,-45.18
-43.50,39.11,-45.18
-43.50,39.11,-45.18
-43.50,39.11,-45.18
-43.50,39.11,-45.18
-43.50,39.11,-45.18
-43.50,39.11,-45.18
-43.50,39.11,-45.18
-43.36,37.80,-45.35
-43.36,37.80,-45.35
-43.36,37.80,-45.35
-43.36,37.80,-45.35
-43.36,37.80,-45.35
-43.36,37.80,-45.35
-43.36,37.80,-45.35
-43.36,37.80,-45.35
-43.73,38.06,-45.32
-43.73,38.06,-45.32
-43.73,38.06,-45.32
-43.73,38.06,-45.32
-43.73,38.06,-45.32
-43.73,38.06,-45.32
-43.73,38.06,-45.32
-43.73,38.06,-45.32
-44.43,37.17,-45.06
-44.43,37.17,-45.06
-44.43,37.17,-45.06
-44.43,37.17,-45.06
-44.43,37.17,-45.06
-44.43,37.17,-45.06
-44.43,37.17,-45.06
-44.43,37.17,-45.06
-45.07,36.54,-44.43
-45.07,36.54,-44.43
-45.07,36.54,-44.43
-45.07,36.54,-44.43
-45.07,36.54,-44.43
-45.07,36.54,-44.43
-45.07,36.54,-44.43
-45.07,36.54,-44.43
-45.86,35.46,-45.06
-45.86,35.46,-45.06
-45.86,35.46,-45.06
-45.86,35.46,-45.06
-45.86,35.46,-45.06
-45.86,35.46,-45.06
-45.86,35.46,-45.06
-45.86,35.46,-45.06
-46.77,34.99,-45.22
-46.77,34.99,-45.22
-46.77,34.99,-45.22
-46.77,34.99,-45.22
-46.77,34.99,-45.22
-46.77,34.99,-45.22
-46.77,34.99,-45.22
-46.77,34.99,-45.22
-47.84,33.28,-44.55
-47.84,33.28,-44.55
-47.84,33.28,-44.55
-47.84,33.28,-44.55
-47.84,33.28,-44.55
-47.84,33.28,-44.55
-47.84,33.28,-44.55
-47.84,33.28,-44.55
-48.63,32.52,-44.45
-48.63,32.52,-44.45
-48.63,32.52,-44.45
-48.63,32.52,-44.45
-48.63,32.52,-44.45
-48.63,32.52,-44.45
-48.63,32.52,-44.45
-48.63,32.52,-44.45
-49.96,31.38,-45.00
-49.96,31.38,-45.00
-49.96,31.38,-45.00
-49.96,31.38,-45.00
-49.96,31.38,-45.00
-49.96,31.38,-45.00
-49.96,31.38,-45.00
-49.96,31.38,-45.00
-51.05,30.42,-44.67
-51.05,30.42,-44.67
-51.05,30.42,-44.67
-51.05,30.42,-44.67
-51.05,30.42,-44.67
-51.05,30.42,-44.67
-51.05,30.42,-44.67
-51.05,30.42,-44.67
-52.00,28.40,-44.64
-52.00,28.40,-44.64
-52.00,28.40,-44.64
-52.00,28.40,-44.64
-52.00,28.40,-44.64
-52.00,28.40,-44.64
-52.00,28.40,-44.64
-52.00,28.40,-44.64
-53.07,26.97,-44.46
-53.07,26.97,-44.46
-53.07,26.97,-44.46
-53.07,26.97,-44.46
-53.07,26.97,-44.46
-53.07,26.97,-44.46
-53.07,26.97,-44.46
-53.07,26.97,-44.46
-54.17,25.31,-44.75
-54.17,25.31,-44.75
-54.17,25.31,-44.75
-54.17,25.31,-44.75
-54.17,25.31,-44.75
-54.17,25.31,-44.75
-54.17,25.31,-44.75
-54.17,25.31,-44.75
-54.17,25.31,-44.75
-55.20,23.25,-44.65
-55.20,23.25,-44.65
-55.20,23.25,-44.65
-55.20,23.25,-44.65
-55.20,23.25,-44.65
-55.20,23.25,-44.65
-55.20,23.25,-44.65
-55.20,23.25,-44.65
-57.34,21.15,-43.44
-57.34,21.15,-43.44
-57.34,21.15,-43.44
-57.34,21.15,-43.44
-57.34,21.15,-43.44
-57.34,21.15,-43.44
-57.34,21.15,-43.44
-57.34,21.15,-43.44
-58.04,19.77,-42.94
-58.04,19.77,-42.94
-58.04,19.77,-42.94
-58.04,19.77,-42.94
-58.04,19.77,-42.94
-58.04,19.77,-42.94
-58.04,19.77,-42.94
-58.04,19.77,-42.94
-58.71,19.72,-41.96
-58.71,19.72,-41.96
-58.71,19.72,-41.96
-58.71,19.72,-41.96
-58.71,19.72,-41.96
-58.71,19.72,-41.96
-58.71,19.72,-41.96
-58.71,19.72,-41.96
-59.66,18.55,-41.44
-59.66,18.55,-41.44
-59.66,18.55,-41.44
-59.66,18.55,-41.44
-59.66,18.55,-41.44
-59.66,18.55,-41.44
-59.66,18.55,-41.44
-59.66,18.55,-41.44
-60.42,17.38,-41.08
-60.42,17.38,-41.08
-60.42,17.38,-41.08
-60.42,17.38,-41.08
-60.42,17.38,-41.08
-60.42,17.38,-41.08
-60.42,17.38,-41.08
-60.42,17.38,-41.08
-60.26,17.39,-40.76
-60.26,17.39,-40.76
-60.26,17.39,-40.76
-60.26,17.39,-40.76
-60.26,17.39,-40.76
-60.26,17.39,-40.76
-60.26,17.39,-40.76
-60.26,17.39,-40.76
-60.90,16.37,-39.68
-60.90,16.37,-39.68
-60.90,16.37,-39.68
-60.90,16.37,-39.68
-60.90,16.37,-39.68
-60.90,16.37,-39.68
-60.90,16.37,-39.68
-60.90,16.37,-39.68
-61.79,15.54,-39.70
-61.79,15.54,-39.70
-61.79,15.54,-39.70
-61.79,15.54,-39.70
-61.79,15.54,-39.70
-61.79,15.54,-39.70
-61.79,15.54,-39.70
-61.79,15.54,-39.70
-62.26,14.41,-38.91
-62.26,14.41,-38.91
-62.26,14.41,-38.91
-62.26,14.41,-38.91
-62.26,14.41,-38.91
-62.26,14.41,-38.91
-62.26,14.41,-38.91
-62.26,14.41,-38.91
-62.16,13.01,-38.38
-62.16,13.01,-38.38
-62.16,13.01,-38.38
-62.16,13.01,-38.38
-62.16,13.01,-38.38
-62.16,13.01,-38.38
-62.16,13.01,-38.38
-62.16,13.01,-38.38
-61.98,12.55,-37.97
-61.98,12.55,-37.97
-61.98,12.55,-37.97
-61.98,12.55,-37.97
-61.98,12.55,-37.97
-61.98,12.55,-37.97
-61.98,12.55,-37.97
-61.98,12.55,-37.97
-62.89,10.71,-37.36
-62.89,10.71,-37.36
-62.89,10.71,-37.36
-62.89,10.71,-37.36
-62.89,10.71,-37.36
-62.89,10.71,-37.36
-62.89,10.71,-37.36
-62.89,10.71,-37.36
-63.45,9.60,-36.66
-63.45,9.60,-36.66
-63.45,9.60,-36.66
-63.45,9.60,-36.66
-63.45,9.60,-36.66
-63.45,9.60,-36.66
-63.45,9.60,-36.66
-63.45,9.60,-36.66
-63.68,8.62,-36.03
-63.68,8.62,-36.03
-63.68,8.62,-36.03
-63.68,8.62,-36.03
-63.68,8.62,-36.03
-63.68,8.62,-36.03
-63.68,8.62,-36.03
-63.68,8.62,-36.03
-63.27,8.46,-35.12
-63.27,8.46,-35.12
-63.27,8.46,-35.12
-63.27,8.46,-35.12
-63.27,8.46,-35.12
-63.27,8.46,-35.12
-63.27,8.46,-35.12
-63.27,8.46,-35.12
-63.65,7.15,-34.99
-63.65,7.15,-34.99
-63.65,7.15,-34.99
-63.65,7.15,-34.99
-63.65,7.15,-34.99
-63.65,7.15,-34.99
-63.65,7.15,-34.99
-63.65,7.15,-34.99
-63.71,6.18,-34.16
-63.71,6.18,-34.16
-63.71,6.18,-34.16
-63.71,6.18,-34.16
-63.71,6.18,-34.16
-63.71,6.18,-34.16
-63.71,6.18,-34.16
-63.71,6.18,-34.16
-63.71,6.18,-34.16
-64.09,5.54,-33.59
-64.09,5.54,-33.59
-64.09,5.54,-33.59
-64.09,5.54,-33.59
-64.09,5.54,-33.59
-64.09,5.54,-33.59
-64.09,5.54,-33.59
-64.09,5.54,-33.59
-63.86,4.40,-33.02
-63.86,4.40,-33.02
-63.86,4.40,-33.02
-63.86,4.40,-33.02
-63.86,4.40,-33.02
-63.86,4.40,-33.02
-63.86,4.40,-33.02
-63.86,4.40,-33.02
-63.59,3.07,-31.88
-63.59,3.07,-31.88
-63.59,3.07,-31.88
-63.59,3.07,-31.88
-63.59,3.07,-31.88
-63.59,3.07,-31.88
-63.59,3.07,-31.88
-63.59,3.07,-31.88
-63.14,2.27,-32.43
-63.14,2.27,-32.43
-63.14,2.27,-32.43
-63.14,2.27,-32.43
-63.14,2.27,-32.43
-63.14,2.27,-32.43
-63.14,2.27,-32.43
-63.14,2.27,-32.43
-62.72,1.93,-31.94
-62.72,1.93,-31.94
-62.72,1.93,-31.94
-62.72,1.93,-31.94
-62.72,1.93,-31.94
-62.72,1.93,-31.94
-62.72,1.93,-31.94
-62.72,1.93,-31.94
-62.50,1.18,-32.84
-62.50,1.18,-32.84
-62.50,1.18,-32.84
-62.50,1.18,-32.84
-62.50,1.18,-32.84
-62.50,1.18,-32.84
-62.50,1.18,-32.84
-62.50,1.18,-32.84
-62.13,0.56,-32.34
-62.13,0.56,-32.34
-62.13,0.56,-32.34
-62.13,0.56,-32.34
-62.13,0.56,-32.34
-62.13,0.56,-32.34
-62.13,0.56,-32.34
-62.13,0.56,-32.34
-61.65,0.53,-32.10
-61.65,0.53,-32.10
-61.65,0.53,-32.10
-61.65,0.53,-32.10
-61.65,0.53,-32.10
-61.65,0.53,-32.10
-61.65,0.53,-32.10
-61.65,0.53,-32.10
-61.77,-0.22,-31.25
-61.77,-0.22,-31.25
-61.77,-0.22,-31.25
-61.77,-0.22,-31.25
-61.77,-0.22,-31.25
-61.77,-0.22,-31.25
-61.77,-0.22,-31.25
-61.77,-0.22,-31.25
-60.83,-1.36,-31.56
-60.83,-1.36,-31.56
-60.83,-1.36,-31.56
-60.83,-1.36,-31.56
-60.83,-1.36,-31.56
-60.83,-1.36,-31.56
-60.83,-1.36,-31.56
-60.83,-1.36,-31.56
-60.10,-2.57,-31.03
-60.10,-2.57,-31.03
-60.10,-2.57,-31.03
-60.10,-2.57,-31.03
-60.10,-2.57,-31.03
-60.10,-2.57,-31.03
-60.10,-2.57,-31.03
-60.10,-2.57,-31.03
-59.25,-2.91,-32.20
-59.25,-2.91,-32.20
-59.25,-2.91,-32.20
-59.25,-2.91,-32.20
-59.25,-2.91,-32.20
-59.25,-2.91,-32.20
-59.25,-2.91,-32.20
-59.25,-2.91,-32.20
-58.92,-2.81,-31.64
-58.92,-2.81,-31.64
-58.92,-2.81,-31.64
-58.92,-2.81,-31.64
-58.92,-2.81,-31.64
-58.92,-2.81,-31.64
-58.92,-2.81,-31.64
-58.92,-2.81,-31.64
-59.00,-2.60,-31.95
-59.00,-2.60,-31.95
-59.00,-2.60,-31.95
-59.00,-2.60,-31.95
-59.00,-2.60,-31.95
-59.00,-2.60,-31.95
-59.00,-2.60,-31.95
-59.00,-2.60,-31.95
-58.05,-3.11,-32.40
-58.05,-3.11,-32.40
-58.05,-3.11,-32.40
-58.05,-3.11,-32.40
-58.05,-3.11,-32.40
-58.05,-3.11,-32.40
-58.05,-3.11,-32.40
-58.05,-3.11,-32.40
-57.44,-4.17,-32.20
-57.44,-4.17,-32.20
-57.44,-4.17,-32.20
-57.44,-4.17,-32.20
-57.44,-4.17,-32.20
-57.44,-4.17,-32.20
-57.44,-4.17,-32.20
-57.44,-4.17,-32.20
-56.68,-4.50,-31.57
-56.68,-4.50,-31.57
-56.68,-4.50,-31.57
-56.68,-4.50,-31.57
-56.68,-4.50,-31.57
-56.68,-4.50,-31.57
-56.68,-4.50,-31.57
-56.68,-4.50,-31.57
-55.67,-4.65,-31.76
-55.67,-4.65,-31.76
-55.67,-4.65,-31.76
-55.67,-4.65,-31.76
-55.67,-4.65,-31.76
-55.67,-4.65,-31.76
-55.67,-4.65,-31.76
-55.67,-4.65,-31.76
-55.35,-4.93,-32.11
-55.35,-4.93,-32.11
-55.35,-4.93,-32.11
-55.35,-4.93,-32.11
-55.35,-4.93,-32.11
-55.35,-4.93,-32.11
-55.35,-4.93,-32.11
-55.35,-4.93,-32.11
-55.35,-4.93,-32.11
-55.26,-4.62,-32.20
-55.26,-4.62,-32.20
-55.26,-4.62,-32.20
-55.26,-4.62,-32.20
-55.26,-4.62,-32.20
-55.26,-4.62,-32.20
-55.26,-4.62,-32.20
-55.26,-4.62,-32.20
-55.01,-5.14,-32.39
-55.01,-5.14,-32.39
-55.01,-5.14,-32.39
-55.01,-5.14,-32.39
-55.01,-5.14,-32.39
-55.01,-5.14,-32.39
-55.01,-5.14,-32.39
-55.01,-5.14,-32.39
-55.06,-4.84,-31.99
-55.06,-4.84,-31.99
-55.06,-4.84,-31.99
-55.06,-4.84,-31.99
-55.06,-4.84,-31.99
-55.06,-4.84,-31.99
-55.06,-4.84,-31.99
-55.06,-4.84,-31.99
-55.33,-4.65,-32.97
-55.33,-4.65,-32.97
-55.33,-4.65,-32.97
-55.33,-4.65,-32.97
-55.33,-4.65,-32.97
-55.33,-4.65,-32.97
-55.33,-4.65,-32.97
-55.33,-4.65,-32.97
-54.82,-4.71,-32.84
-54.82,-4.71,-32.84
-54.82,-4.71,-32.84
-54.82,-4.71,-32.84
-54.82,-4.71,-32.84
-54.82,-4.71,-32.84
-54.82,-4.71,-32.84
-54.82,-4.71,-32.84
-54.50,-5.06,-33.35
-54.50,-5.06,-33.35
-54.50,-5.06,-33.35
-54.50,-5.06,-33.35
-54.50,-5.06,-33.35
-54.50,-5.06,-33.35
-54.50,-5.06,-33.35
-54.50,-5.06,-33.35
-54.68,-4.62,-32.61
-54.68,-4.62,-32.61
-54.68,-4.62,-32.61
-54.68,-4.62,-32.61
-54.68,-4.62,-32.61
-54.68,-4.62,-32.61
-54.68,-4.62,-32.61
-54.68,-4.62,-32.61
-54.46,-4.66,-32.87
-54.46,-4.66,-32.87
-54.46,-4.66,-32.87
-54.46,-4.66,-32.87
-54.46,-4.66,-32.87
-54.46,-4.66,-32.87
-54.46,-4.66,-32.87
-54.46,-4.66,-32.87
-54.59,-4.65,-32.97
-54.59,-4.65,-32.97
-54.59,-4.65,-32.97
-54.59,-4.65,-32.97
-54.59,-4.65,-32.97
-54.59,-4.65,-32.97
-54.59,-4.65,-32.97
-54.59,-4.65,-32.97
-54.44,-4.57,-33.82
-54.44,-4.57,-33.82
-54.44,-4.57,-33.82
-54.44,-4.57,-33.82
-54.44,-4.57,-33.82
-54.44,-4.57,-33.82
-54.44,-4.57,-33.82
-54.44,-4.57,-33.82
-53.71,-4.22,-33.35
-53.71,-4.22,-33.35
-53.71,-4.22,-33.35
-53.71,-4.22,-33.35
-53.71,-4.22,-33.35
-53.71,-4.22,-33.35
-53.71,-4.22,-33.35
-53.71,-4.22,-33.35
-53.48,-4.11,-33.27
-53.48,-4.11,-33.27
-53.48,-4.11,-33.27
-53.48,-4.11,-33.27
-53.48,-4.11,-33.27
-53.48,-4.11,-33.27
-53.48,-4.11,-33.27
-53.48,-4.11,-33.27
-53.55,-4.12,-34.24
-53.55,-4.12,-34.24
-53.55,-4.12,-34.24
-53.55,-4.12,-34.24
-53.55,-4.12,-34.24
-53.55,-4.12,-34.24
-53.55,-4.12,-34.24
-53.55,-4.12,-34.24
-53.19,-3.67,-34.04
-53.19,-3.67,-34.04
-53.19,-3.67,-34.04
-53.19,-3.67,-34.04
-53.19,-3.67,-34.04
-53.19,-3.67,-34.04
-53.19,-3.67,-34.04
-53.19,-3.67,-34.04
-53.73,-3.52,-33.60
-53.73,-3.52,-33.60
-53.73,-3.52,-33.60
-53.73,-3.52,-33.60
-53.73,-3.52,-33.60
-53.73,-3.52,-33.60
-53.73,-3.52,-33.60
-53.73,-3.52,-33.60
-53.87,-3.32,-33.67
-53.87,-3.32,-33.67
-53.87,-3.32,-33.67
-53.87,-3.32,-33.67
-53.87,-3.32,-33.67
-53.87,-3.32,-33.67
-53.87,-3.32,-33.67
-53.87,-3.32,-33.67
-53.10,-3.26,-34.67
-53.10,-3.26,-34.67
-53.10,-3.26,-34.67
-53.10,-3.26,-34.67
-53.10,-3.26,-34.67
-53.10,-3.26,-34.67
-53.10,-3.26,-34.67
-53.10,-3.26,-34.67
-52.85,-3.43,-34.83
-52.85,-3.43,-34.83
-52.85,-3.43,-34.83
-52.85,-3.43,-34.83
-52.85,-3.43,-34.83
-52.85,-3.43,-34.83
-52.85,-3.43,-34.83
-52.85,-3.43,-34.83
-51.99,-2.46,-34.92
-51.99,-2.46,-34.92
-51.99,-2.46,-34.92
-51.99,-2.46,-34.92
-51.99,-2.46,-34.92
-51.99,-2.46,-34.92
-51.99,-2.46,-34.92
-51.99,-2.46,-34.92
-51.99,-2.46,-34.92
-52.63,-2.79,-34.89
-52.63,-2.79,-34.89
-52.63,-2.79,-34.89
-52.63,-2.79,-34.89
-52.63,-2.79,-34.89
-52.63,-2.79,-34.89
-52.63,-2.79,-34.89
-52.63,-2.79,-34.89
-52.67,-2.54,-34.67
-52.67,-2.54,-34.67
-52.67,-2.54,-34.67
-52.67,-2.54,-34.67
-52.67,-2.54,-34.67
-52.67,-2.54,-34.67
-52.67,-2.54,-34.67
-52.67,-2.54,-34.67
-52.41,-1.97,-35.71
-52.41,-1.97,-35.71
-52.41,-1.97,-35.71
-52.41,-1.97,-35.71
-52.41,-1.97,-35.71
-52.41,-1.97,-35.71
-52.41,-1.97,-35.71
-52.41,-1.97,-35.71
-51.39,-1.87,-35.75
-51.39,-1.87,-35.75
-51.39,-1.87,-35.75
-51.39,-1.87,-35.75
-51.39,-1.87,-35.75
-51.39,-1.87,-35.75
-51.39,-1.87,-35.75
-51.39,-1.87,-35.75
-51.64,-1.26,-35.49
-51.64,-1.26,-35.49
-51.64,-1.26,-35.49
-51.64,-1.26,-35.49
-51.64,-1.26,-35.49
-51.64,-1.26,-35.49
-51.64,-1.26,-35.49
-51.64,-1.26,-35.49
-52.62,-0.63,-35.62
-52.62,-0.63,-35.62
-52.62,-0.63,-35.62
-52.62,-0.63,-35.62
-52.62,-0.63,-35.62
-52.62,-0.63,-35.62
-52.62,-0.63,-35.62
-52.62,-0.63,-35.62
-52.97,-0.18,-35.76
-52.97,-0.18,-35.76
-52.97,-0.18,-35.76
-52.97,-0.18,-35.76
-52.97,-0.18,-35.76
-52.97,-0.18,-35.76
-52.97,-0.18,-35.76
-52.97,-0.18,-35.76
-52.72,0.76,-35.94
-52.72,0.76,-35.94
-52.72,0.76,-35.94
-52.72,0.76,-35.94
-52.72,0.76,-35.94
-52.72,0.76,-35.94
-52.72,0.76,-35.94
-52.72,0.76,-35.94
-52.22,1.10,-36.99
-52.22,1.10,-36.99
-52.22,1.10,-36.99
-52.22,1.10,-36.99
-52.22,1.10,-36.99
-52.22,1.10,-36.99
-52.22,1.10,-36.99
-52.22,1.10,-36.99
-52.15,2.73,-37.87
-52.15,2.73,-37.87
-52.15,2.73,-37.87
-52.15,2.73,-37.87
-52.15,2.73,-37.87
-52.15,2.73,-37.87
-52.15,2.73,-37.87
-52.15,2.73,-37.87
-51.87,4.49,-38.47
-51.87,4.49,-38.47
-51.87,4.49,-38.47
-51.87,4.49,-38.47
-51.87,4.49,-38.47
-51.87,4.49,-38.47
-51.87,4.49,-38.47
-51.87,4.49,-38.47
-51.71,5.67,-38.85
-51.71,5.67,-38.85
-51.71,5.67,-38.85
-51.71,5.67,-38.85
-51.71,5.67,-38.85
-51.71,5.67,-38.85
-51.71,5.67,-38.85
-51.71,5.67,-38.85
-51.13,7.23,-39.54
-51.13,7.23,-39.54
-51.13,7.23,-39.54
-51.13,7.23,-39.54
-51.13,7.23,-39.54
-51.13,7.23,-39.54
-51.13,7.23,-39.54
-51.13,7.23,-39.54
-50.56,7.99,-40.72
-50.56,7.99,-40.72
-50.56,7.99,-40.72
-50.56,7.99,-40.72
-50.56,7.99,-40.72
-50.56,7.99,-40.72
-50.56,7.99,-40.72
